epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,544.116,1.31576,1.46849,1.18088,0.87653,0.85708,0.88433,0.53316,1.35743,1.12459,1.23853,0.000666289,0.000666289,0.000666289
