epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,493.405,1.31576,1.46849,1.18088,0.87653,0.85708,0.88432,0.53317,1.36157,1.12666,1.24158,0.000666289,0.000666289,0.000666289
